datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,bike_availability,peak_hour_flag,temp_variation,humidity_index,wind_factor,user_satisfaction,ride_duration,maintenance_flag,special_event_flag,traffic_level,energy_consumption,pollution_index,seasonal_effect,daily_peak_usage,weekend_usage_flag
12-08-2011 15:00,3,0,1,1,32.8,34.85,29,11.0014,59,190,249,37,0,-1.0773785423230597,32.675612705440514,8.874050708246878,3.2307528216516648,25,0,0,5.3073505040735425,2.640210587562366,284.4673004362153,-0.12611554490664223,54,1
12-08-2011 16:00,3,0,1,1,33.62,35.605,28,0.0,68,266,334,22,0,-0.609900088003906,72.81999535329012,16.17079185853565,3.0380905528571773,23,0,1,5.804708004226098,0.7209849401937465,201.93164065820946,-0.7914067017790292,15,1
12-08-2011 17:00,3,0,1,1,33.62,35.605,26,0.0,93,423,516,21,0,2.970628832022295,65.32552770683363,17.37837223341423,1.2302551926227898,39,1,1,0.02714232519257176,2.0657923571786796,190.58154412665954,-0.3141294401335821,94,1
12-08-2011 18:00,3,0,1,1,31.16,34.09,40,19.9995,89,376,465,47,1,-4.063616725525433,16.280028544375146,13.139008486460433,2.225208241443179,22,1,0,3.379369659337057,2.4210912461096052,260.66874969568937,-0.9086757725549235,34,1
12-08-2011 19:00,3,0,1,1,30.34,33.335,42,15.0013,101,284,385,18,0,-3.176866764063605,96.40907313056962,12.667763148931211,2.6487120007467526,11,1,1,7.607733386788734,3.938098424344793,236.4738057502433,-0.7535015901543318,14,1
12-08-2011 20:00,3,0,1,1,29.52,32.575,42,15.0013,77,210,287,45,1,4.738402649752146,55.56729089401195,2.203647676254734,1.643901322658448,17,1,0,9.940620732027861,4.380940739094875,88.86608380966379,0.9871426542974222,49,1
12-08-2011 21:00,3,0,1,1,28.7,32.575,48,8.9981,73,153,226,2,1,0.05917339960694612,52.546160103590154,11.505236242013403,1.035046572767789,50,0,0,9.452842242574405,3.9781928960306883,149.8332221413062,0.5827505871590326,93,0
12-08-2011 22:00,3,0,1,1,27.88,31.82,51,0.0,74,157,231,41,0,-4.556903177913697,84.82366775874695,5.488895361319194,4.027912949933704,54,0,0,0.9458817811589637,0.8687266478592042,197.3171833820923,0.9755047423381991,71,0
12-08-2011 23:00,3,0,1,1,27.88,31.82,51,0.0,51,100,151,18,1,-4.526192669439495,64.04135106289766,5.8952545621883035,4.406537646033747,58,0,0,4.171954267500628,3.478471378331168,70.75104470370425,0.8809841552280622,60,1
13-08-2011 00:00,3,0,0,1,27.88,31.82,51,7.0015,15,69,84,8,0,4.0724068377739275,7.447928660637526,1.8954930452818286,1.9164066064794585,16,1,1,0.5464424649575184,4.335498548159344,191.77492660204877,0.9154823642847214,96,1
13-08-2011 01:00,3,0,0,2,27.88,31.82,57,6.0032,13,64,77,27,1,3.7336508955871768,50.65893737902599,12.717363057741588,1.0152013522916592,44,0,0,8.374252886458681,2.880063903140897,221.23592550912005,-0.042467055374207696,12,0
13-08-2011 02:00,3,0,0,1,27.88,31.82,57,0.0,16,58,74,19,1,-0.41600893054899934,78.05964928940134,11.676168190349356,4.559747789744972,28,1,0,7.300596094804495,4.7097264647569075,79.42157065465565,0.3542030234206701,85,1
13-08-2011 03:00,3,0,0,1,27.06,31.06,65,8.9981,9,18,27,44,1,-3.3677791405540125,69.99801201768912,4.405451343297216,1.5358399265655667,22,1,0,9.217475147201544,4.476365629796449,80.9304890486629,-0.9752896299791411,45,1
13-08-2011 04:00,3,0,0,2,26.24,30.305,73,8.9981,5,5,10,6,1,3.3028460636247967,97.07687241427469,5.260738471079367,2.6129176361416615,42,0,0,5.017069029544784,4.451511963709903,298.0105798543177,-0.24029819831325483,28,1
13-08-2011 05:00,3,0,0,1,26.24,30.305,73,7.0015,3,15,18,13,1,-1.753998927203495,2.491627968593102,15.460023721229124,2.4638649901960816,16,0,1,1.0327253342248877,4.838233360848857,109.73067726656784,0.35074896150542334,11,1
13-08-2011 06:00,3,0,0,1,26.24,30.305,73,6.0032,3,19,22,8,1,-0.8094160133690469,26.121895664040185,15.858667272617765,1.6570456023369662,7,1,0,5.839854567647166,3.9441473313328794,8.54399029891425,-0.6922008295335542,30,0
13-08-2011 07:00,3,0,0,2,27.06,31.06,74,12.998,10,34,44,18,0,1.8247637904931802,54.91564562824255,9.861692961076274,3.3952422472141874,29,0,1,8.671531506026701,3.5865659305140887,51.006237537271474,0.7902643392367956,87,1
13-08-2011 08:00,3,0,0,2,28.7,32.575,65,11.0014,28,90,118,46,0,-1.4660164659234551,61.94897990207492,2.9800539125152903,4.674168360425973,39,1,0,0.5005270146187579,3.8874878607082346,226.19602653374943,-0.7856660112846992,28,0
13-08-2011 09:00,3,0,0,2,28.7,33.335,74,11.0014,70,138,208,13,1,1.2866992669829305,27.43559859077441,1.1118476216348938,3.0548933350121774,20,1,1,8.148334035113837,2.110809980617412,202.13376211726288,0.675829458638554,80,1
13-08-2011 10:00,3,0,0,2,29.52,34.85,74,15.0013,97,163,260,37,0,3.8528271044258435,82.68016663758641,5.429377261968849,4.891649547058301,53,0,0,6.236042636566117,0.5375537997988927,250.44725512104878,0.2304806902833747,98,1
13-08-2011 11:00,3,0,0,2,30.34,34.85,70,12.998,122,192,314,35,1,2.973732687744775,16.434779291601288,14.623715657878193,1.7630870374748997,52,1,0,1.322265703272485,0.6976858180873935,197.47041222817694,0.7195451328760012,16,1
13-08-2011 12:00,3,0,0,2,27.06,29.545,89,11.0014,175,246,421,39,0,-1.183889261328396,0.0849109621718136,12.01633264677568,4.3940094156045575,49,1,0,6.591592905717112,4.3370673332578775,182.30429872980793,-0.5521070523024816,32,1
13-08-2011 13:00,3,0,0,2,30.34,35.605,74,22.0028,61,92,153,16,0,-2.120634452962652,95.23913983761297,14.362135375108338,2.0276323153074496,17,0,1,0.620914494205812,2.3450525328999103,214.8235778961801,0.2746844116364169,78,0
13-08-2011 14:00,3,0,0,1,30.34,34.85,70,16.9979,113,146,259,29,1,-2.14489551260441,39.15567944300997,9.434959615965395,2.002166030089167,28,0,1,1.7445172179948354,2.130860716718926,270.33430607980756,-0.5542370620005834,30,1
13-08-2011 15:00,3,0,0,3,27.88,31.82,79,23.9994,150,208,358,8,0,-1.5140884962341694,95.74898009560935,15.094117640541889,1.470765823900385,16,0,0,0.5834476948364009,3.2572053425467313,216.25881954001716,-0.47713626209517646,97,1
13-08-2011 16:00,3,0,0,2,28.7,33.335,74,19.0012,148,133,281,32,1,-0.06483013275227734,27.7931600345224,9.616115885372674,4.4545320267395745,6,1,1,5.843296178155521,1.1298910060629892,32.158734840686144,-0.7728220094124789,57,0
13-08-2011 17:00,3,0,0,2,29.52,34.85,74,16.9979,97,172,269,24,0,-0.8340251930605689,6.34486351312259,1.6802950536515393,3.9002349250953756,30,1,1,2.8773078416579367,2.9477705335251017,238.72595862202144,0.7085483086481252,67,0
13-08-2011 18:00,3,0,0,1,28.7,33.335,74,15.0013,123,169,292,13,1,-3.6699597901234213,77.25196045530231,1.5971659078652878,2.366627334400335,50,1,1,2.8844522352152238,4.2605176586333515,294.9133562588454,0.6042728837823823,13,1
13-08-2011 19:00,3,0,0,2,27.88,31.82,79,19.0012,67,170,237,10,0,-3.365441416660917,83.58195318256982,16.630054384853928,2.3976672382633137,14,1,1,6.46462353910959,2.414506722072984,0.8425797267131552,-0.43683540568883483,84,1
13-08-2011 20:00,3,0,0,2,27.88,31.82,83,15.0013,78,105,183,34,1,-1.5707039060181662,49.20868988476359,12.592486684116853,4.379178447172182,23,1,0,1.0999708620686122,2.8309437181522767,147.52322374105555,-0.6405707258168489,21,1
13-08-2011 21:00,3,0,0,2,27.88,31.82,83,26.0027,40,127,167,40,0,0.6206410005885736,7.385034017786463,5.582541182208214,4.710326951624196,59,1,0,6.332034512712912,1.2401539665120507,10.89874319400722,0.5967283430332175,97,1
13-08-2011 22:00,3,0,0,2,27.88,31.82,83,26.0027,36,118,154,13,1,0.9266395013349467,65.41340749733378,15.143508760836939,3.4097036435412607,26,1,0,6.978949731749692,3.816152635667816,286.545831106489,-0.07306136859582701,48,1
13-08-2011 23:00,3,0,0,2,27.06,30.305,83,22.0028,25,95,120,29,0,-0.13792935103369963,18.21439744751573,2.7147061516653603,2.627357418230333,28,0,1,8.574442202674978,3.028721112769715,287.54962878894304,-0.34417734697463187,52,1
14-08-2011 00:00,3,0,0,3,27.06,30.305,83,19.9995,19,71,90,40,1,2.3877588120751456,84.93815481562842,12.90486918418116,1.2125744827007705,30,0,1,6.71445406913528,2.983503501939183,188.99301369942629,0.3628719815092518,10,0
14-08-2011 01:00,3,0,0,3,26.24,28.79,89,15.0013,16,57,73,3,0,2.372487887567366,27.402311954219115,19.78971899522336,1.5062600591741875,9,1,1,6.534318182722067,1.5153137948816817,151.91301230952047,-0.23011186680052953,11,1
14-08-2011 02:00,3,0,0,3,26.24,28.79,89,15.0013,13,49,62,3,1,-0.7237252831261145,84.77063903139278,3.0003909269879414,1.5671512903888458,20,0,1,6.565730129989733,4.6278736302612735,10.080060510589728,0.456101154032988,31,1
14-08-2011 03:00,3,0,0,2,26.24,28.03,94,16.9979,5,22,27,27,0,-3.7555918923905574,42.692454189351935,2.838897505045106,2.107213378138772,41,0,0,0.41155651776010327,2.0498547885966163,289.92703675964304,-0.581278760564963,32,1
14-08-2011 04:00,3,0,0,3,26.24,28.03,94,12.998,1,2,3,7,1,0.30174769767123166,59.64878392481506,9.356688223507074,2.028127291498986,38,1,0,4.417352890268016,4.825401344387224,291.35793942338535,0.13595425240317138,58,0
14-08-2011 05:00,3,0,0,2,26.24,28.03,94,11.0014,1,9,10,1,1,-1.185309360061674,78.95625168209664,12.853228168007542,3.1715265913643744,42,1,1,5.511761511012114,2.037694643354499,222.96873944348982,0.7497560951611364,50,0
14-08-2011 06:00,3,0,0,2,26.24,28.03,94,7.0015,2,4,6,40,1,-3.620770102362967,4.043924298293133,0.5309267259988593,4.776399521967842,32,0,1,6.650924308080446,4.551402420284097,8.675419865159718,0.6228087016904722,54,1
14-08-2011 07:00,3,0,0,2,27.06,29.545,89,12.998,4,20,24,45,1,4.818172099648393,82.11660061897848,9.993418239229682,4.446644087465975,16,1,0,2.912096237134958,3.013340248114388,238.8254200269623,0.8870856743447428,48,1
14-08-2011 08:00,3,0,0,2,27.06,29.545,89,19.0012,20,21,41,21,0,-1.302446107198978,13.864804176549761,1.6634070351057528,3.036652014958012,49,1,1,6.7791276195403665,0.7884011507376025,168.58524796027405,-0.9578195900541702,70,0
14-08-2011 09:00,3,0,0,3,27.06,29.545,89,19.0012,27,76,103,40,0,1.2579783962123088,35.841835520298645,4.826475536056217,1.0691930391505529,49,1,1,3.9585480491272564,4.794457021277648,291.4723650526482,0.8570000285077435,60,1
14-08-2011 10:00,3,0,0,1,28.7,33.335,79,15.0013,67,116,183,15,0,-0.09871138663403389,47.27810301110631,14.247952395822734,1.273595612976084,25,0,1,7.1532571791958945,1.9966073293736333,204.62637360488992,-0.5191207638859294,33,0
14-08-2011 11:00,3,0,0,1,28.7,33.335,79,12.998,81,117,198,28,1,-3.571717207832339,89.54265836686287,14.777298951535201,4.44140362846149,36,0,1,1.850432642766563,4.162953670338962,286.77265548153196,0.8888633021988939,32,0
14-08-2011 12:00,3,0,0,2,28.7,33.335,79,15.0013,98,183,281,48,1,-4.444563766274294,2.244062789559109,14.594649011397824,2.134520106365842,29,1,1,3.046836605321388,3.045669457416793,31.26323410687599,-0.4895574922723642,45,0
14-08-2011 13:00,3,0,0,1,29.52,34.85,74,16.9979,144,233,377,47,1,1.2576941508195896,55.92026082967854,1.3029266809754536,2.27236167081525,18,0,1,9.4959923555746,1.599132937576498,226.75378974907008,-0.6255907607995042,58,0
14-08-2011 14:00,3,0,0,1,30.34,34.85,70,12.998,126,244,370,29,1,-2.5297812965211444,64.25225000623945,15.735262174807513,1.5591098247300295,55,0,0,7.579170732756992,1.1311858706888223,264.81730775264157,0.25546102482999933,17,0
14-08-2011 15:00,3,0,0,1,30.34,34.85,66,12.998,128,203,331,11,1,-2.5634600038628497,31.65823090990735,8.644140097543387,1.8924536615428784,51,0,1,8.98624210777997,1.5551258488890638,190.78658270899953,0.4533644456469115,60,1
14-08-2011 16:00,3,0,0,1,30.34,34.85,66,11.0014,116,176,292,34,0,4.569761897103106,29.048677130945975,9.506191601022902,1.9887526740583517,57,1,0,2.001919432145529,2.9523504796504394,162.38006135069426,0.9242025382321581,54,1
14-08-2011 17:00,3,0,0,1,31.16,35.605,62,8.9981,133,196,329,10,0,-0.38226695688708645,49.046915851046755,8.393809458109926,2.6483738610921246,39,1,0,9.42881769425601,2.786434094478576,232.52313163147844,-0.3976767775063026,10,1
14-08-2011 18:00,3,0,0,1,30.34,34.85,66,11.0014,125,222,347,45,0,-4.705739334993107,18.710041786467258,17.140447500184287,3.4925820459196824,13,1,1,7.441869352702115,1.714759483225873,256.48535786628213,-0.09588649959676543,12,0
14-08-2011 19:00,3,0,0,1,29.52,34.85,74,15.0013,75,184,259,49,1,-1.6015728485019318,46.81189296049592,13.599407261586657,2.4126243348158534,34,1,1,5.9056663899575,1.2070836818808752,186.9955463212405,0.20949157239011895,59,0
14-08-2011 20:00,3,0,0,1,28.7,33.335,84,11.0014,67,126,193,20,1,0.8449154225222664,76.50253234901474,10.000516833809039,2.7994530678051808,46,1,0,0.12750901800054115,2.077992219784075,220.51414140428096,0.6476220663448331,58,0
14-08-2011 21:00,3,0,0,3,24.6,27.275,88,32.9975,51,104,155,20,1,-1.714325814828792,84.53955041605148,16.685740438524252,1.727600387748573,33,1,0,0.519082161404375,1.2153724015129637,119.97161736315304,0.5631114963192281,28,1
14-08-2011 22:00,3,0,0,3,24.6,27.275,88,32.9975,14,25,39,4,1,-4.731480459658577,38.516138489890075,16.107269928057452,1.2255588280274892,43,1,1,7.7244799019404295,2.7778299191225315,104.39787022827075,0.8876122310805037,15,1
14-08-2011 23:00,3,0,0,3,24.6,28.03,83,0.0,5,22,27,47,1,-0.5568873453326457,61.730171314368555,0.10088327679192766,2.392961506917809,35,1,1,6.689737441887035,2.450780099220668,61.210595063826204,0.08396873171312014,60,1
15-08-2011 00:00,3,0,1,3,24.6,27.275,88,6.0032,7,18,25,19,1,-3.9409366382522215,0.0020517960894972376,9.577599292501883,1.2499658550654655,18,0,0,2.136688569118915,2.5197549452017673,187.53564598449452,0.6433870297716497,77,1
15-08-2011 01:00,3,0,1,2,24.6,27.275,88,8.9981,1,9,10,36,1,1.1916002466270434,55.03524836714523,0.8449221917562655,2.1988805512510137,21,1,0,4.412953751721652,1.675552309923332,245.35623394031666,0.6068122533259728,95,1
15-08-2011 02:00,3,0,1,2,24.6,28.03,83,0.0,0,3,3,2,0,1.1958710022268804,97.52363053924898,6.143729632347645,4.350395153684853,29,0,1,6.5596847729259276,0.9201003453311225,199.04876640257058,-0.5861116635157197,65,0
15-08-2011 03:00,3,0,1,1,24.6,28.03,83,12.998,1,6,7,43,0,-4.622408604015993,31.22650271612114,16.076746869250222,2.4677233728081163,50,0,1,0.1526517174926234,3.138138697644776,117.72635607854815,-0.31138523765788206,67,0
15-08-2011 04:00,3,0,1,1,24.6,28.03,83,8.9981,1,4,5,32,1,-2.0933373840062277,59.47761242092461,18.881047042158606,1.7730470622398404,46,1,0,6.771491516658842,4.882983356403445,296.1683498103565,-0.6003138048475687,23,1
15-08-2011 05:00,3,0,1,2,24.6,27.275,88,12.998,3,14,17,8,1,-0.8631373626099617,76.2283657645613,4.8413332136904685,4.608270173683615,41,0,1,4.015497178449641,3.509791001434261,1.8518429876433595,-0.9156205555619765,94,1
15-08-2011 06:00,3,0,1,1,24.6,27.275,88,16.9979,3,87,90,8,1,0.5026409785917796,60.89330209896426,0.42850297669721593,3.5573973693702317,31,1,1,0.9486886687101126,4.495896852875035,92.96696953389912,0.7004182372761751,10,0
15-08-2011 07:00,3,0,1,1,24.6,27.275,88,16.9979,10,248,258,3,0,-2.039365702918049,41.84999704668394,8.046726875484298,4.9530072061730515,22,1,1,1.6354630748058874,0.933675038410041,290.4548320331132,0.8038367358572693,11,1
15-08-2011 08:00,3,0,1,1,26.24,29.545,78,22.0028,29,326,355,34,0,-2.1225348744860186,15.257557330953142,6.70237677359677,2.2010056778058837,33,0,1,4.266389046628932,0.7734951352068404,115.61442873263555,-0.15811299172180693,92,0
15-08-2011 09:00,3,0,1,1,26.24,29.545,78,22.0028,52,170,222,16,1,4.830151562502593,46.37013974582308,13.53932365457682,1.8014762950362457,53,1,1,6.263609384210314,3.947337943445497,186.0452560310169,-0.270213281074982,75,1
15-08-2011 10:00,3,0,1,1,27.88,31.82,69,19.0012,54,87,141,33,0,-4.581372042791001,29.47842091785916,9.901153448968053,2.1917611325108566,22,0,0,3.4434238552731466,2.5460729142176106,71.90617060175018,-0.0585681610440707,16,1
15-08-2011 11:00,3,0,1,2,29.52,34.09,62,16.9979,41,112,153,23,0,4.890454140911519,69.59202887612975,7.976945269430762,4.249969436922055,8,0,0,1.1009164311151753,4.221097600578389,207.00315264269668,0.2568222590812912,34,1
15-08-2011 12:00,3,0,1,1,30.34,34.09,58,19.0012,62,116,178,31,0,-4.522480589216035,44.19127677144766,4.591111954136659,1.606114115969154,24,0,0,8.263183374667284,2.663523480367116,194.61822864371402,0.9745021879695157,76,0
15-08-2011 13:00,3,0,1,1,31.98,35.605,52,19.0012,53,140,193,0,1,-2.1165857220531414,84.98797646073216,16.56960797167392,1.9643132224816569,5,0,0,5.002651640896925,0.8359284579480688,185.13850085597417,0.7432002079813569,81,1
15-08-2011 14:00,3,0,1,1,30.34,34.09,55,6.0032,56,95,151,7,0,-0.06309145030649965,19.33224368931764,4.967785736124599,3.8065318358529243,49,1,1,2.8290168021522364,2.5419521512247614,112.80975367823245,-0.67493173659177,67,0
15-08-2011 15:00,3,0,1,3,30.34,34.09,55,19.9995,49,133,182,44,0,-3.567016569856748,41.772012205357356,1.0946995808707727,3.9520017255108004,28,1,0,6.833112261177764,3.497340976664275,286.89930646628517,0.7542833546941536,69,0
15-08-2011 16:00,3,0,1,1,30.34,34.09,55,22.0028,58,225,283,22,1,-3.6515363748127614,55.75049763948082,11.292210169280219,4.8353653565818835,46,1,1,3.3627597714255817,2.8244703896470864,193.08282975439053,-0.03039930034418492,67,1
15-08-2011 17:00,3,0,1,1,30.34,33.335,51,19.0012,59,471,530,46,1,-2.4368728673905418,12.60146760282952,6.346974924196626,4.920606707337057,51,1,0,3.617149034744794,1.477079289449808,27.856102705406983,0.6102301949206217,60,0
15-08-2011 18:00,3,0,1,1,28.7,32.575,65,12.998,70,413,483,39,0,4.735071835735695,58.79100778344889,14.248702748796227,3.65412447607056,28,0,1,2.7761082551219953,4.6585692812389805,220.9206327913977,0.6902049582439369,21,0
15-08-2011 19:00,3,0,1,1,28.7,32.575,65,0.0,54,343,397,11,1,-1.1988314112543588,29.092140532757604,1.6174333685167075,2.451178483694252,9,0,1,3.6094745108653328,3.494297514533951,95.86517265282085,-0.24359720573561927,89,0
15-08-2011 20:00,3,0,1,1,27.06,31.06,74,8.9981,45,240,285,11,0,0.6599483826919181,22.953718014865952,19.326151288504608,2.8120566658230195,30,0,1,2.623795982447148,2.869203690457532,99.04441948423249,-0.9437921753094454,13,0
15-08-2011 21:00,3,0,1,1,27.06,31.06,65,12.998,34,150,184,45,0,2.042914023816463,14.191073972934475,3.737160312068315,2.757070843298873,22,1,1,9.824057012110073,2.637111112966747,67.74375597618567,-0.2703550500434122,74,0
15-08-2011 22:00,3,0,1,1,27.06,31.06,69,16.9979,22,76,98,46,1,2.422218355242104,34.98819256335112,7.1411379461297875,2.5495119073274544,40,1,0,2.5753053505157766,3.2563818604481396,194.39169440234684,-0.9400383856179431,35,0
15-08-2011 23:00,3,0,1,1,26.24,30.305,69,15.0013,11,77,88,14,1,1.8804096634535483,92.89824151942067,9.619099201035457,2.3529809024573094,5,0,0,6.4705968817403505,2.590624355408341,286.7441457062752,0.028041853167626085,14,0
16-08-2011 00:00,3,0,1,1,26.24,30.305,69,7.0015,8,23,31,40,0,-1.6307180680827518,3.1005859331058483,17.802350176488815,1.671601309576797,14,1,1,1.9215696537792615,1.8879584247599797,245.59146400483783,0.8983233284664154,37,0
16-08-2011 01:00,3,0,1,1,26.24,30.305,69,11.0014,4,12,16,18,1,-3.8827217264393754,85.21562083079391,14.450817733315446,2.4646361498525255,21,1,1,5.567994280768125,2.2486387578342244,277.23039716034697,0.7702197552722656,20,1
16-08-2011 02:00,3,0,1,1,25.42,29.545,73,15.0013,1,3,4,25,1,-2.1828352466678913,39.736089778514085,2.8965692938866083,4.876918937319246,39,0,1,5.0893077530815365,1.365662724956684,279.2245152135509,-0.23304270250348136,23,1
16-08-2011 03:00,3,0,1,1,25.42,29.545,73,15.0013,1,5,6,28,0,-2.8970477323049337,56.160163872638456,8.772272498936237,4.528625372298313,8,1,1,5.537068970053134,3.9260990792792025,0.4637384432843561,0.5131119944510056,96,1
16-08-2011 04:00,3,0,1,1,26.24,30.305,69,19.9995,0,5,5,21,0,-3.6372269513068325,51.28122969253715,10.858237299849645,3.4693065467788733,48,0,1,3.5641078620627087,4.127822598604552,187.29775597868885,0.4619112448701479,38,0
16-08-2011 05:00,3,0,1,1,25.42,29.545,73,19.0012,1,29,30,39,0,-4.755032682483813,92.57402616072336,14.042514485600673,1.7712239226006412,31,1,1,8.70788903612912,3.8051268999733647,279.0264761609652,0.15537567368137206,67,0
16-08-2011 06:00,3,0,1,1,25.42,29.545,73,22.0028,4,115,119,20,0,4.357258490584142,77.01292692057136,11.436286631946802,4.514658969644868,15,0,0,2.9788075610868336,2.5844714767870958,165.42301783315762,0.4090977637815225,78,0
16-08-2011 07:00,3,0,1,1,26.24,30.305,69,16.9979,18,328,346,37,0,4.210343865453382,98.48235353279492,9.146697733573541,2.2474639985327935,7,1,0,8.71379837409806,1.466841960274817,204.05566727234856,0.8067180560320122,32,0
